user,activity,timestamp,x-axis,y-axis,z-axis,time_s,periodicity,temporal_stability,coordination
5,Walking,1815082256000,8.08,12.26,1.7570249,612.769958,0.5,0.5,0.0
5,Walking,1815132305000,6.36,12.68,-2.0294318,612.820007,0.5,0.5,0.0
5,Walking,1815182201000,1.5,14.48,-1.0760075,612.869903,0.5,0.5,0.0
5,Walking,1815232281000,2.11,15.64,4.140586,612.919983,0.5,0.5,0.0
5,Walking,1815282299000,3.72,8.47,-1.0760075,612.970001,0.5,0.5,0.0
5,Walking,1815332287000,3.64,1.54,-0.42223078,613.019989,0.5,0.5,0.0
5,Walking,1815382244000,0.34,1.42,0.9942854,613.069946,0.5,0.5,0.0
5,Walking,1815432262000,0.53,3.6,2.7240696,613.119964,0.5,0.5,0.0
5,Walking,1815482250000,5.33,9.47,8.308413,613.169952,0.5,0.5,0.0
5,Walking,1815532299000,3.72,15.85,8.962189,613.220001,0.5,0.5,0.0
5,Walking,1815582287000,2.45,7.25,6.4424243,613.269989,0.5,0.5,0.0
5,Walking,1815632275000,2.68,15.75,2.2609777,613.319977,0.5,0.5,0.0
5,Walking,1815682201000,3.87,6.28,0.7627395,613.369903,0.5,0.5,0.0
5,Walking,1815732311000,7.01,6.4,-1.879608,613.420013,0.5,0.5,0.0
5,Walking,1815782207000,1.27,9.66,2.4108016,613.469909,0.5,0.5,0.0
5,Walking,1815832287000,1.5,5.41,-1.0760075,613.519989,0.5,0.5,0.0
5,Walking,1815882213000,4.9,7.67,-0.50395286,613.569915,0.5,0.5,0.0
5,Walking,1815932293000,5.43,6.51,1.3075534,613.619995,0.5,0.5,0.0
5,Walking,1815982250000,5.63,10.0,3.0645783,613.669952,0.5,0.5,0.0
5,Walking,1816032268000,7.46,10.0,1.0760075,613.71997,0.5,0.5,0.0
5,Walking,1816082226000,6.89,14.18,1.1168685,613.769928,0.5,0.5,0.0
5,Walking,1816132305000,6.09,11.54,-2.4925237,613.820007,0.5,0.5,0.0
5,Walking,1816182201000,0.84,15.64,1.4573772,613.869903,0.5,0.5,0.0
5,Walking,1816232281000,3.49,13.99,1.3075534,613.919983,0.5,0.5,0.0
5,Walking,1816282696000,6.4,3.02,-1.4982382,613.970398,0.5,0.5,0.0
5,Walking,1816332256000,1.57,1.73,0.92618364,614.019958,0.5,0.5,0.0
5,Walking,1816382305000,-0.38,2.56,0.5720546,614.070007,0.5,0.5,0.0
5,Walking,1816432201000,1.84,5.56,2.8330324,614.119903,0.5,0.5,0.0
5,Walking,1816482250000,5.18,14.63,6.742072,614.169952,0.5,0.5,0.0
5,Walking,1816532207000,0.27,10.0,11.223166,614.219909,0.5,0.5,0.0
5,Walking,1816582317000,4.75,15.36,2.7649305,614.270019,0.5,0.5,0.0
5,Walking,1816632244000,0.19,5.56,0.040861044,614.319946,0.5,0.5,0.0
5,Walking,1816682262000,8.12,6.63,-0.84446156,614.369964,0.5,0.5,0.0
