user,activity,timestamp,x-axis,y-axis,z-axis,time_s,periodicity,temporal_stability,coordination
7,Jogging,208104411592000,3.41,1.31,6.02,696.038697,0.0,0.5,0.5
7,Jogging,208104451509000,5.01,4.02,6.93,696.078614,0.0,0.5,0.5
7,Jogging,208104491670000,2.56,-0.5,1.73,696.118775,0.0,0.5,0.5
7,Jogging,208104583161000,-8.5,15.17,-1.73,696.210266,0.0,0.5,0.5
7,Jogging,208104583161000,-8.5,15.17,-1.73,696.210266,0.0,0.5,0.5
7,Jogging,208104661561000,2.37,20.04,3.6,696.288666,0.0,0.5,0.5
7,Jogging,208104701509000,-1.08,14.6,-5.13,696.328614,0.0,0.5,0.5
7,Jogging,208104741639000,-4.4,1.92,-6.05,696.368744,0.0,0.5,0.5
7,Jogging,208104781526000,-5.41,-6.4,-7.31,696.408631,0.0,0.5,0.5
7,Jogging,208104861482000,-1.27,-0.8,-7.27,696.488587,0.0,0.5,0.5
7,Jogging,208104901704000,-1.73,6.63,3.87,696.528809,0.0,0.5,0.5
7,Jogging,208104941621000,5.9,11.35,13.76,696.568726,0.0,0.5,0.5
7,Jogging,208104981690000,-6.51,8.92,-6.93,696.608795,0.0,0.5,0.5
7,Jogging,208105021668000,-9.72,15.94,-8.16,696.648773,0.0,0.5,0.5
7,Jogging,208105111543000,-6.97,18.73,1.12,696.738648,0.0,0.5,0.5
7,Jogging,208105151521000,-3.76,20.04,5.09,696.778626,0.0,0.5,0.5
7,Jogging,208105191621000,4.25,16.25,10.34,696.818726,0.0,0.5,0.5
7,Jogging,208105231599000,5.43,3.45,1.73,696.858704,0.0,0.5,0.5
7,Jogging,208105311646000,2.96,2.34,5.33,696.938751,0.0,0.5,0.5
7,Jogging,208105351625000,-0.84,0.84,1.84,696.97873,0.0,0.5,0.5
7,Jogging,208105394746000,-3.26,4.99,2.07,697.021851,0.0,0.5,0.5
7,Jogging,208105431611000,-5.71,13.76,-2.15,697.058716,0.0,0.5,0.5
7,Jogging,208105511659000,-0.65,19.89,4.18,697.138764,0.0,0.5,0.5
7,Jogging,208105551454000,-1.5,12.68,-4.14,697.178559,0.0,0.5,0.5
7,Jogging,208105591432000,-4.25,5.63,-4.71,697.218537,0.0,0.5,0.5
7,Jogging,208105631440000,-3.95,-3.49,-5.24,697.258545,0.0,0.5,0.5
7,Jogging,208105711518000,0.34,-2.49,-5.09,697.338623,0.0,0.5,0.5
7,Jogging,208105751618000,-3.76,5.79,1.33,697.378723,0.0,0.5,0.5
7,Jogging,208105791535000,5.05,10.53,13.78,697.41864,0.0,0.5,0.5
7,Jogging,208105831483000,-2.37,13.02,-9.89,697.458588,0.0,0.5,0.5
7,Jogging,208105911592000,-9.92,11.54,-2.76,697.538697,0.0,0.5,0.5
7,Jogging,208105951539000,-8.24,18.16,0.38,697.578644,0.0,0.5,0.5
7,Jogging,208105991639000,-5.05,19.5,-0.11,697.618744,0.0,0.5,0.5
7,Jogging,208106031648000,-0.31,20.04,3.91,697.658753,0.0,0.5,0.5
7,Jogging,208106111512000,6.02,0.93,7.46,697.738617,0.0,0.5,0.5
7,Jogging,208106151490000,6.7,3.99,1.65,697.778595,0.0,0.5,0.5
7,Jogging,208106191621000,3.68,0.84,1.42,697.818726,0.0,0.5,0.5
7,Jogging,208106231599000,-3.79,5.37,-3.15,697.858704,0.0,0.5,0.5
7,Jogging,208106311708000,-14.18,20.04,-0.42,697.938813,0.0,0.5,0.5
7,Jogging,208106351563000,-0.19,20.04,7.31,697.978668,0.0,0.5,0.5
7,Jogging,208106391389000,1.73,18.96,-3.6,698.018494,0.0,0.5,0.5
7,Jogging,208106431489000,0.84,7.7,-4.48,698.058594,0.0,0.5,0.5
7,Jogging,208106511537000,-4.6,-7.08,-6.13,698.138642,0.0,0.5,0.5
7,Jogging,208106551454000,-4.86,-3.87,-8.31,698.178559,0.0,0.5,0.5
7,Jogging,208106591523000,-2.03,-0.08,-5.18,698.218628,0.0,0.5,0.5
7,Jogging,208106631410000,4.06,12.79,11.75,698.258515,0.0,0.5,0.5
7,Jogging,208106711518000,-13.82,14.67,-9.47,698.338623,0.0,0.5,0.5
7,Jogging,208106751618000,-11.84,12.6,-3.26,698.378723,0.0,0.5,0.5
7,Jogging,208106791505000,-7.01,19.15,-1.12,698.41861,0.0,0.5,0.5
