user,activity,timestamp,x-axis,y-axis,z-axis,time_s,periodicity,temporal_stability,coordination
3,Walking,118024000000000.0,-0.23,1.54,0.69,170.299286,0.5,0.0,0.5
3,Walking,118024000000000.0,-1.31,3.87,2.96,170.340881,0.5,0.0,0.5
3,Walking,118024000000000.0,0.27,9.89,5.94,170.379242,0.5,0.0,0.5
3,Walking,118024000000000.0,0.08,14.86,7.97,170.419311,0.5,0.0,0.5
3,Walking,118024000000000.0,1.08,10.65,5.05,170.499298,0.5,0.0,0.5
3,Walking,118024000000000.0,-1.14,14.9,0.04,170.539367,0.5,0.0,0.5
3,Walking,118024000000000.0,-1.14,14.9,0.04,170.539367,0.5,0.0,0.5
3,Walking,118024000000000.0,5.48,10.34,-0.8,170.640167,0.5,0.0,0.5
3,Walking,118024000000000.0,-1.69,7.89,3.53,170.679168,0.5,0.0,0.5
3,Walking,118024000000000.0,-0.95,4.79,-0.89,170.719177,0.5,0.0,0.5
3,Walking,118024000000000.0,1.04,7.12,1.95,170.799377,0.5,0.0,0.5
3,Walking,118024000000000.0,2.6,7.74,2.14,170.839264,0.5,0.0,0.5
3,Walking,118025000000000.0,2.14,7.59,2.87,170.879425,0.5,0.0,0.5
3,Walking,118025000000000.0,3.53,8.35,2.56,170.920013,0.5,0.0,0.5
3,Walking,118025000000000.0,1.69,14.44,1.46,170.999267,0.5,0.0,0.5
3,Walking,118025000000000.0,1.08,12.64,-1.88,171.039367,0.5,0.0,0.5
3,Walking,118025000000000.0,-0.95,12.53,-2.45,171.079284,0.5,0.0,0.5
3,Walking,118025000000000.0,-3.76,17.86,2.56,171.119324,0.5,0.0,0.5
3,Walking,118025000000000.0,4.1,7.16,1.18,171.199524,0.5,0.0,0.5
3,Walking,118025000000000.0,0.19,2.37,1.53,171.239227,0.5,0.0,0.5
3,Walking,118025000000000.0,0.15,2.83,1.27,171.279388,0.5,0.0,0.5
3,Walking,118025000000000.0,-1.18,2.96,1.46,171.319275,0.5,0.0,0.5
3,Walking,118025000000000.0,0.95,8.66,6.28,171.400329,0.5,0.0,0.5
3,Walking,118025000000000.0,1.8,14.18,7.97,171.439239,0.5,0.0,0.5
3,Walking,118025000000000.0,-0.31,11.73,10.65,171.479431,0.5,0.0,0.5
3,Walking,118025000000000.0,0.23,14.44,3.6,171.519348,0.5,0.0,0.5
3,Walking,118025000000000.0,-0.95,6.4,1.88,171.60144,0.5,0.0,0.5
3,Walking,118025000000000.0,7.7,11.37,-0.72,171.639221,0.5,0.0,0.5
3,Walking,118025000000000.0,-0.23,7.08,2.98,171.682983,0.5,0.0,0.5
3,Walking,118025000000000.0,-2.68,4.86,1.38,171.71933,0.5,0.0,0.5
